Date,bwming index,bwcncy index,bwoilp index,bwbank index,bwreal index,bwphrm index,bwautm index,bwengn index,bwtech index,bwutil index,bwbuil index,bwiron index,bwcomm index,bwautp index,bwmeda index
06/20/2007,354.27,153.42,240.51,189,278.56,128.1,206.49,358.58,148.84,249.25,259.68,428.05,155.46,200.47,145.02
06/21/2007,356.33,153.03,242.1,188.33,278,127.64,205.12,357.26,150.49,249.69,258.53,429.44,155.48,199.92,144.74
06/22/2007,355.31,151.92,240.15,187.01,276.12,126.72,204.36,356.9,148.78,249,258.18,424.83,154.92,199.38,143.8
06/25/2007,350.23,151.72,238.35,186.28,272.07,125.67,204.63,354.28,148.42,248.46,257.23,420.3,154.58,197.91,143.43
06/26/2007,340.86,152.02,236.68,185.43,272.51,127.25,203.99,352.66,147.72,248.4,256.73,416.56,154.15,197.76,142.85
06/27/2007,339.02,152.17,237.44,184.72,271.4,127.95,203.08,351.08,149,248.83,256.38,412.87,154.8,197.39,143.07
06/28/2007,343.24,152.68,239.64,185.38,271.96,128.15,205.56,355.16,149.04,246.95,258.43,415.54,155.96,199.23,143.58
06/29/2007,347.99,153.07,241.97,186.03,272.32,128.61,208.4,358.4,149.17,246.47,261.64,417.91,156.3,201.59,144.07
07/02/2007,356.22,154.03,244.9,187.46,272.64,129.27,210.32,362.46,150.34,254.11,263.57,426.49,157.21,204,145.03
07/03/2007,363.23,154.41,246.72,188.21,275.22,129.45,212.04,367.59,151.34,254.92,263.88,428.23,158.13,205.7,144.93
07/04/2007,364.97,154.57,246.64,188.34,276.74,129.6,212.16,370.57,151.57,254.96,265.18,428.49,158.33,206.37,145.14
07/05/2007,362.66,154.24,246.15,187.44,275.65,129.13,210.55,369.14,152.59,252.56,264.57,426.85,157.88,204.26,145.39
07/06/2007,363.29,154.53,249.15,188.76,277.44,129.15,211.43,371.92,153.51,252.7,266.29,432.11,158.3,204.84,145.88
07/09/2007,368.24,154.74,250.47,189.57,279.38,129.01,212.45,374.55,153.92,247.03,267.54,439.07,158.82,206.93,146.09
07/10/2007,363.01,154.11,250.32,189.35,278.72,128.67,212.53,373.31,152.95,245.89,267.2,437.07,157.5,206.77,144.89
07/11/2007,370.27,154.68,250.98,188.72,276.97,128.56,209.48,373.46,152.74,251.23,265.98,438.42,157.54,205.53,145.3
07/12/2007,378.73,156.33,256.31,190.79,278.52,130.41,211.65,380.04,155.35,254.21,267.86,446.41,159.73,206.92,146.83
07/13/2007,375.34,156.33,258.56,191.9,281.37,130.34,212.65,382.86,156.17,255.81,268.93,451.68,160.85,208.84,147.69
07/16/2007,369.53,156.27,256.47,191.85,280.17,130.8,212.87,383.44,155.79,255.33,269.38,448.26,160.84,209.39,147.8
07/17/2007,368.91,155.74,255.52,192.04,280.81,130.3,210.42,382.08,157.12,255.44,269.34,447.04,160.78,208.3,148.3
07/18/2007,367.62,155.74,255.99,190.96,279.5,128.99,207.82,378.27,156.03,254.82,267.63,442.91,159.89,206.25,148.39
07/19/2007,376.28,156.43,258.24,189.14,280.7,129.8,208.95,382.17,158.27,255.73,267.94,447.84,160.75,207.9,148.77
07/20/2007,376.78,155.7,256.28,188.41,283.53,129.28,209.01,381.56,157.87,254.45,266.7,451.66,159.46,208.36,147.3
07/23/2007,380.26,156.49,258.25,189.1,284.69,129.8,208.97,384.63,158.18,255.72,267.62,459.71,159.98,208.88,148.16
07/24/2007,373.94,154.97,252.42,187.72,286.1,128.41,208.79,380.7,156.34,252.45,265.48,457.29,158.4,209.08,146.15
