Date,metal,fmcg,oil,cnxbank,real,pharma,cnxauto,capgoods,it,power,cement,steel,telecom,autoancs,media
06/06/2006,-0.061374384,0,0,0.002568191,0,-0.051581928,0,-0.011755049,-0.004437223,0,0,0,-0.017503303,0,0
07/06/2006,-0.1220924,0,0,-0.028978997,0,-0.063862928,0,-0.00272946,-0.036001256,0,0,0,-0.035294118,0,0
08/06/2006,-0.057264957,0,0,-0.065226361,0,-0.062118691,0,-0.044701622,-0.025591769,0,0,0,0.002787456,0,0
09/06/2006,0.113197772,0,0,0.033745285,0,0.062684802,0,0.057842696,0.04253684,0,0,0,0.068102849,0,0
12/06/2006,-0.078999418,0,0,-0.041221907,0,-0.009738453,0,-0.045248605,-0.031634615,0,0,0,-0.040013012,0,0
13/06/2006,-0.116472966,0,0,-0.036165877,0,-0.014751335,0,-0.054248107,-0.037599709,0,0,0,-0.072517791,0,0
14/06/2006,-0.060480412,0,0,-0.018705459,0,-0.017396264,0,-0.018245798,-0.015029061,0,0,0,-0.008768725,0,0
15/06/2006,0.115507533,0,0,0.053490662,0,0.055869975,0,0.057194961,0.077409218,0,0,0,0.123110947,0,0
16/06/2006,0.165620737,0,0,0.029362371,0,0.019928532,0,0.033727261,0.077389247,0,0,0,-0.032162783,0,0
19/06/2006,0.077364232,0,0,-0.005604968,0,0.003773076,0,0.021568712,0.01143029,0,0,0,0.048491014,0,0
20/06/2006,-0.005323194,0,0,-0.024411866,0,0.002953417,0,-0.014317463,-0.037115242,0,0,0,-0.011319534,0,0
21/06/2006,0.019440804,0,0,0.006496413,0,0.010708071,0,0.026707745,0.027365105,0,0,0,0.009813543,0,0
22/06/2006,0.035354618,0,0,0.038969439,0,-0.014567607,0,0.033296005,0.029131467,0,0,0,0.045351474,0,0
23/06/2006,0.024006623,0,0,-0.007236979,0,0.040182771,0,0.001405807,0.02594064,0,0,0,0.01797335,0,0
25/06/2006,0.023746969,0,0,-0.003579547,0,0.012273902,0,-0.006682178,0.002989749,0,0,0,-0.006697108,0,0
26/06/2006,-0.099200474,0,0,-0.028359031,0,-0.050542438,0,-0.072883713,-0.048317956,0,0,0,-0.069874349,0,0
27/06/2006,0.037146614,0,0,-0.00371075,0,-0.027154187,0,0.062625189,0.0269069,0,0,0,-0.024382208,0,0
28/06/2006,-0.007078711,0,0,-0.022117182,0,-0.029570264,0,0.012110092,-0.004647785,0,0,0,-0.003714961,0,0
29/06/2006,0.002234518,0,0,-0.011412584,0,0.023779012,0,0.065744639,-0.009718372,0,0,0,-0.006779661,0,0
30/06/2006,0.070720499,0,0.041489362,0.014833127,0,-0.007607192,0,0.056924998,0.047398233,0,0,0,0.051490515,0,0
03/07/2006,0.003304394,0,-0.029622063,0.003248072,0,0.003902439,0,-0.011051089,0.010984084,0,0,0,-0.007087629,0,0
04/07/2006,-0.033231913,0,-0.012631579,0.017442331,0,-0.023462446,0,0.006472398,0.006097561,0,0,0,-0.029201817,0,0
05/07/2006,0.016484094,0,0.002132196,0.009148403,0,0.017486494,0,0.049103432,0.008209366,0,0,0,0.032419786,0,0
06/07/2006,-0.007518004,0,-0.023404255,-0.010077122,0,-0.004331424,0,-0.016686527,-0.030138259,0,0,0,-0.002589835,0,0
07/07/2006,-0.02777451,0,-0.07298475,-0.028243039,0,-0.024838619,0,-0.017337225,-0.026623468,0,0,0,-0.048360922,0,0
10/07/2006,0.041619497,0,0.049353702,0.013166161,0,0.010073392,0,0.006057806,0.028219971,0,0,0,0.018076398,0,0
11/07/2006,-0.002506443,0,-0.015677492,-0.011822275,0,0.000569882,0,-0.018579233,0.009092189,0,0,0,0.015410385,0,0
12/07/2006,0.031274668,0,-0.006825939,0.006302435,0,-0.00612274,0,0.035530382,0.047757197,0,0,0,0.009567799,0,0
13/07/2006,-0.008666141,0,-0.009163803,-0.003036588,0,-0.010601719,0,-0.015689703,-0.011980831,0,0,0,-0.027777778,0,0
14/07/2006,-0.015421126,0,-0.025433526,-0.016792897,0,-0.025340284,0,-0.006041304,-0.026354083,0,0,0,-0.007058824,0,0
17/07/2006,-0.038377631,0,-0.029655991,-0.030688167,0,-0.046798396,0,-0.063338095,-0.053055463,0,0,0,-0.03689912,0,0
18/07/2006,-0.027806624,0,-0.040342298,-0.010729216,0,0.012157107,0,0.016675975,0.014905743,0,0,0,-0.019332162,0,0
19/07/2006,-0.044608572,0,-0.01910828,-0.013859844,0,0.004157684,0,-0.045428472,-0.056299496,0,0,0,-0.02688172,0,0
20/07/2006,0.063134536,0,0.011688312,0.055823681,0,0.070694679,0,0.050613475,0.048764114,0,0,0,0.032780847,0,0
21/07/2006,-0.042462528,0,-0.029525032,-0.018062693,0,0.010741908,0,-0.030760663,-0.006634078,0,0,0,-0.026034237,0,0
24/07/2006,0.002258584,0,-0.007936508,0.047891775,0,0.003400879,0,0.011546108,0.04466901,0,0,0,0.002196997,0,0
25/07/2006,0.016783185,0,0.086666667,0.038675893,0,0.006072589,0,0.013631794,0.017944764,0,0,0,0.022652539,0,0
26/07/2006,0.019762147,0,0.007361963,0.009901888,0,0.036075239,0,0.039869384,0.014515907,0,0,0,0.040014291,0,0
27/07/2006,-0.016739382,0,0.037758831,0.013077348,0,-0.008264463,0,0.018990234,0.010344266,0,0,0,0.008588114,0,0
28/07/2006,-0.017058034,0,-0.009302326,0.017674714,0,0.011298666,0,-0.010091902,-0.009756626,0,0,0,-0.027173913,0,0
31/07/2006,0.002401564,0,-0.011737089,0.012223596,0,0.003365191,0,0.01545425,0.020718156,0,0,0,-0.016410615,0,0
01/08/2006,-0.03166078,0,-0.040380048,-0.001961268,0,0,0,0.004968869,0.005443089,0,0,0,0.000354988,0,0
02/08/2006,0.006891192,0,0.061881188,0.011197489,0,0.012610679,0,0.018414435,0.005253614,0,0,0,0.02661462,0,0
03/08/2006,-0.006964285,0,-0.004662005,0.011354609,0,0.036301007,0,0.006474538,0.002467171,0,0,0,-0.005876253,0,0
04/08/2006,-0.004293674,0,-0.017564403,-0.018901216,0,0.011122475,0,0.022935357,-0.008018419,0,0,0,-0.005215577,0,0
07/08/2006,0.002100804,0,-0.015494637,0.012367274,0,-0.000252877,0,-0.007472882,-0.018594104,0,0,0,-0.013282069,0,0
08/08/2006,0.01940414,0,0.032687651,0.035991531,0,0.003920577,0,0.019261508,0.007067522,0,0,0,0.018774354,0,0
09/08/2006,0.029484053,0,0.010550997,0.012696138,0,0.012849584,0,0.022515047,0.030419996,0,0,0,0.009388039,0,0
10/08/2006,0.013214996,0,0.025522042,0.00542766,0,-0.016293532,0,0.021684366,-0.011185331,0,0,0,0.005856011,0,0
11/08/2006,-0.012322033,0,0.029411765,-0.007809166,0,0.001770135,0,0.027374508,0.00667585,0,0,0,0.01369863,0,0
14/08/2006,0.016791402,0,0.025274725,0.003301711,0,-0.0034078,0,-0.001941301,0.020447368,0,0,0,0.008783784,0,0
16/08/2006,0.018038875,0,0.018220793,0.024472769,0,0.024822695,0,-0.010259215,0.010960105,0,0,0,0.035164099,0,0
17/08/2006,-0.010690567,0,-0.011578947,-0.004660001,0,0.00432526,0,0.012368326,0.01091781,0,0,0,0.009382077,0,0
18/08/2006,-0.018782122,0,0.042598509,-0.008579546,0,0.008736311,0,-0.005723556,-0.001690638,0,0,0,-0.013141026,0,0
21/08/2006,0.014340051,0,-0.010214505,0.017571208,0,-0.017443279,0,0.008556301,0.014710715,0,0,0,-0.000974342,0,0
22/08/2006,0.019512006,0,-0.027863777,0.00255694,0,-0.021849783,0,-0.010328863,-0.010636443,0,0,0,0.012028609,0,0
23/08/2006,-0.013768873,0,-0.014861996,-0.013763272,0,-0.018149511,0,-0.001579352,0.011128456,0,0,0,-0.015097976,0,0
24/08/2006,0.022830262,0,0.029094828,0.010070631,0,0.013831437,0,-0.000386631,0.008914343,0,0,0,0.017612525,0,0
25/08/2006,0.011771114,0,0.096335079,0.015406478,0,-0.006247609,0,0.008681478,0.0025174,0,0,0,0,0,0
28/08/2006,0.012067058,0,0.015281757,0.004109741,0,0.021939954,0,0.004836784,0.000369276,0,0,0,0.009615385,0,0
29/08/2006,0.009149076,0,0.003762935,0.009391593,0,-0.006026365,0,0.010762846,0.007136705,0,0,0,0.006666667,0,0
30/08/2006,-0.028273572,0,-0.008434864,0.009917917,0,0.025009473,0,-0.004223606,0.001172877,0,0,0,0.017344686,0,0
31/08/2006,-0.013230499,0,-0.026465028,-0.00278881,0,0.002341343,0,-0.01697987,-0.013545506,0,0,0,-0.026658401,0,0
01/09/2006,0.013450935,0,0.070192308,0.012087852,0,0.023076923,0,0.009384159,-0.008489173,0,0,0,-0.007936508,0,0
04/09/2006,0.013855127,0,0.028751123,0.010231116,0,-0.000358038,0,0.022444823,0.012780742,0,0,0,0.01376,0,0
05/09/2006,0.025310366,0,-0.014847162,0.003592597,0,0.001432665,0,-0.001508979,0.006812056,0,0,0,-0.004103535,0,0
06/09/2006,0.029032147,0,0.009751773,-0.003303555,0,-0.005007153,0,-0.002410525,-0.00683898,0,0,0,0.032646593,0,0
07/09/2006,0.004379696,0,-0.011413521,-0.011328999,0,-0.011143063,0,-0.013947086,-0.019457446,0,0,0,0.000306937,0,0
08/09/2006,0.007697794,0,0.022202487,0.005228152,0,0.017569369,0,-0.000884581,0.003123985,0,0,0,-0.003682111,0,0
11/09/2006,-0.071117815,0,-0.085143354,-0.030755373,0,-0.040962134,0,-0.041762521,-0.035253376,0,0,0,-0.061595319,0,0
12/09/2006,0.010548203,0,0.031339031,0.022714197,0,0.010553762,0,-0.000387422,0.016966661,0,0,0,0.016081392,0,0
13/09/2006,0.002715793,0,0.041436464,0.04015708,0,0.017692591,0,0.02331584,0.019730828,0,0,0,0.029392765,0,0
14/09/2006,0.014797224,0,-0.006189213,0.017545684,0,0.005674273,0,0.003829025,0.012276814,0,0,0,0.002510198,0,0
15/09/2006,-0.015976519,0,-0.001779359,-0.00077681,0,-0.004801921,0,-0.005876857,0.019434194,0,0,0,-0.015962441,0,0
18/09/2006,-0.007932276,0,-0.008912656,0.0049509,0,0.011942099,0,0.024162414,-0.005429537,0,0,0,0.003498728,0,0
19/09/2006,-0.018812708,0,-0.041366907,-0.010178739,0,-0.016211706,0,-0.017435533,0.012689555,0,0,0,-0.01141046,0,0
20/09/2006,0.014464891,0,0.051594747,0.01067418,0,0.004119714,0,0.008293068,0.014063923,0,0,0,0.008656621,0,0
21/09/2006,0.012686359,0,0.01338091,0.015567449,0,0.007240256,0,0.018886578,0.013821618,0,0,0,0.018118245,0,0
22/09/2006,0.010690729,0,-0.001760563,-0.008335671,0,-0.005990176,0,0.006142893,-0.018876719,0,0,0,-0.019981268,0,0
25/09/2006,-0.010273742,0,-0.014109347,0.001404324,0,-0.000723153,0,-0.01409558,-0.01263658,0,0,0,-0.007008602,0,0
26/09/2006,0.004244057,0,0.008050089,0.021549854,0,0.006995537,0,0.021124189,0.006495381,0,0,0,-0.003529034,0,0
27/09/2006,0.004275861,0,-0.025732032,0.012177176,0,0.01042041,0,0.010846923,-0.005521296,0,0,0,0.00772698,0,0
28/09/2006,0.026881063,0,-0.008196721,0.039653423,0,0.02050735,0,-0.006605948,-0.019155431,0,0,0,-0.010543131,0,0
29/09/2006,0.001823819,0,0,-0.003214828,0,0.004303058,0.00421748,-0.002951582,0.000334444,0,0,0,0.002138809,0.016869919,0
03/10/2006,0.009540251,0,0,-0.003054951,0,-0.00591716,0.002654345,0.008648779,0.001396716,0,0,0,0.001912655,0.010617381,0
04/10/2006,-0.00860378,0,0,-0.012798012,0,-0.005676552,-0.002069696,-0.003557681,-0.006099328,0,0,0,-0.004120444,-0.008278783,0
05/10/2006,0.005579243,0,0,0.026475619,0,0.002199961,0.001321457,0.000976216,0.004574379,0,0,0,0.00449294,0.005285826,0
06/10/2006,0.001121479,0,0,-0.00421297,0,-0.001326933,-0.001549787,-0.000746503,-0.002322076,0,0,0,0.011821828,-0.006199148,0
09/10/2006,0.009130785,0,0,-0.003713697,0,-0.002115905,0.004168301,-0.002906289,-6.13572E-05,0,0,0,-0.00285423,0.016673205,0
10/10/2006,-0.000659341,0,0,-0.00520912,0,0.001892819,-0.00142369,0.005581915,6.13723E-05,0,0,0,-0.002467613,-0.005694761,0
11/10/2006,-0.010827465,0,0,-0.015614328,0,-0.008116692,-0.000144009,-0.003422253,0.003620076,0,0,0,-0.008183137,-0.000576037,0
12/10/2006,0.027082958,0,0,0.018675918,0,0.001527208,0.001441753,0.006356267,0.005019959,0,0,0,0.005840501,0.005767013,0
13/10/2006,0.009047456,0,0,0.005448973,0,0.003080493,-0.000285063,0.013043227,0.003112771,0,0,0,-0.003965769,-0.001140251,0
16/10/2006,0.001467136,0,0,0.018761055,0,-0.001070282,-0.000380952,-0.00149344,0.004626376,0,0,0,0.001689903,-0.00152381,0
17/10/2006,0.007732174,0,0,-0.000960491,0,-0.004016543,0.000143294,-0.000626774,0.008020929,0,0,0,-0.002942413,0.000573175,0
